Country,Total Cases,Cases,Total Deaths,Deaths,Total Recovered,Date
Romania,217,+49,0,0.0,0,2020-03-19
Chile,201,+45,0,0.0,0,2020-03-19
Egypt,196,+30,0,2.0,0,2020-03-19
Philippines,187,+45,0,2.0,0,2020-03-19
Thailand,177,+30,0,0.0,0,2020-03-19
Indonesia,172,+38,0,2.0,0,2020-03-19
Saudi Arabia,171,+38,0,0.0,0,2020-03-19
Hong Kong,168,+13,0,0.0,0,2020-03-19
Iraq,154,+21,0,1.0,0,2020-03-19
India,143,+14,0,1.0,0,2020-03-19
Luxembourg,140,+59,0,0.0,0,2020-03-19
Kuwait,130,+7,0,0.0,0,2020-03-19
Lebanon,124,+15,0,1.0,0,2020-03-19
San Marino,119,+10,0,2.0,0,2020-03-19
Peru,117,+31,0,0.0,0,2020-03-19
Russia,114,+21,0,0.0,0,2020-03-19
UAE,113,+15,0,0.0,0,2020-03-19
Ecuador,111,+53,0,0.0,0,2020-03-19
Turkey,98,+51,0,1.0,0,2020-03-19
Slovakia,97,+25,0,0.0,0,2020-03-19
South Africa,85,+21,0,0.0,0,2020-03-19
Mexico,82,+29,0,0.0,0,2020-03-19
Bulgaria,81,+19,0,0.0,0,2020-03-19
Argentina,79,+14,0,0.0,0,2020-03-19
Armenia,78,+26,0,0.0,0,2020-03-19
Taiwan,77,+10,0,0.0,0,2020-03-19
Serbia,72,+15,0,0.0,0,2020-03-19
Panama,69,0,0,0.0,0,2020-03-19
Croatia,69,+12,0,0.0,0,2020-03-19
Vietnam,66,+5,0,0.0,0,2020-03-19
Colombia,65,+11,0,0.0,0,2020-03-19
Algeria,61,+1,0,1.0,0,2020-03-19
Latvia,60,+26,0,0.0,0,2020-03-19
Brunei,56,+2,0,0.0,0,2020-03-19
Albania,55,+4,0,0.0,0,2020-03-19
Hungary,50,+11,0,0.0,0,2020-03-19
Costa Rica,50,+9,0,0.0,0,2020-03-19
Uruguay,50,+21,0,0.0,0,2020-03-19
Cyprus,49,+3,0,0.0,0,2020-03-19
Jordan,48,+19,0,0.0,0,2020-03-19
Faeroe Islands,47,+29,0,0.0,0,2020-03-19
Morocco,44,+7,0,1.0,0,2020-03-19
Sri Lanka,44,+16,0,0.0,0,2020-03-19
Palestine,44,+5,0,0.0,0,2020-03-19
Andorra,39,+25,0,0.0,0,2020-03-19
Malta,38,+8,0,0.0,0,2020-03-19
Belarus,36,0,0,0.0,0,2020-03-19
Azerbaijan,34,+9,0,0.0,0,2020-03-19
Georgia,34,+1,0,0.0,0,2020-03-19
Bosnia and Herzegovina,34,+9,0,0.0,0,2020-03-19
Cambodia,33,+21,0,0.0,0,2020-03-19
Oman,33,+9,0,0.0,0,2020-03-19
Kazakhstan,33,+23,0,0.0,0,2020-03-19
Venezuela,33,+16,0,0.0,0,2020-03-19
North Macedonia,31,+7,0,0.0,0,2020-03-19
Moldova,30,+1,0,0.0,0,2020-03-19
Senegal,27,0,0,0.0,0,2020-03-19
Tunisia,27,+3,0,0.0,0,2020-03-19
Lithuania,26,+8,0,0.0,0,2020-03-19
Afghanistan,22,+1,0,0.0,0,2020-03-19
Dominican Republic,21,0,0,0.0,0,2020-03-19
New Zealand,20,+12,0,0.0,0,2020-03-19
Liechtenstein,19,+12,0,0.0,0,2020-03-19
Guadeloupe,18,+12,0,0.0,0,2020-03-19
Martinique,15,0,0,0.0,0,2020-03-19
Burkina Faso,15,0,0,0.0,0,2020-03-19
Ukraine,14,+7,0,1.0,0,2020-03-19
Macao,13,+1,0,0.0,0,2020-03-19
Jamaica,13,+1,0,0.0,0,2020-03-19
Maldives,13,0,0,0.0,0,2020-03-19
Bolivia,12,+1,0,0.0,0,2020-03-19
French Guiana,11,0,0,0.0,0,2020-03-19
Uzbekistan,11,+3,0,0.0,0,2020-03-19
Bangladesh,10,+2,0,0.0,0,2020-03-19
Cameroon,10,+5,0,0.0,0,2020-03-19
Monaco,9,0,0,0.0,0,2020-03-19
Paraguay,9,+1,0,0.0,0,2020-03-19
Réunion,9,0,0,0.0,0,2020-03-19
Guatemala,8,0,0,0.0,0,2020-03-19
Honduras,8,+2,0,0.0,0,2020-03-19
Guyana,7,0,0,0.0,0,2020-03-19
Cuba,7,+3,0,0.0,0,2020-03-19
Ghana,7,+1,0,0.0,0,2020-03-19
Rwanda,7,0,0,0.0,0,2020-03-19
Channel Islands,6,0,0,0.0,0,2020-03-19
Ethiopia,6,+1,0,0.0,0,2020-03-19
Guam,5,+2,0,0.0,0,2020-03-19
Mongolia,5,+1,0,0.0,0,2020-03-19
Puerto Rico,5,0,0,0.0,0,2020-03-19
Trinidad and Tobago,5,+1,0,0.0,0,2020-03-19
Ivory Coast,4,0,0,0.0,0,2020-03-19
Kenya,4,+1,0,0.0,0,2020-03-19
Seychelles,4,+1,0,0.0,0,2020-03-19
Nigeria,3,+1,0,0.0,0,2020-03-19
Aruba,3,+1,0,0.0,0,2020-03-19
Curaçao,3,+1,0,0.0,0,2020-03-19
DRC,3,0,0,0.0,0,2020-03-19
French Polynesia,3,0,0,0.0,0,2020-03-19
Gabon,3,+2,0,0.0,0,2020-03-19
Gibraltar,3,0,0,0.0,0,2020-03-19
Mayotte,3,+1,0,0.0,0,2020-03-19
St. Barth,3,0,0,0.0,0,2020-03-19
Barbados,2,+2,0,0.0,0,2020-03-19
Liberia,2,+1,0,0.0,0,2020-03-19
Montenegro,2,+2,0,0.0,0,2020-03-19
Namibia,2,0,0,0.0,0,2020-03-19
Saint Lucia,2,0,0,0.0,0,2020-03-19
Saint Martin,2,0,0,0.0,0,2020-03-19
U.S. Virgin Islands,2,+1,0,0.0,0,2020-03-19
Cayman Islands,1,0,0,0.0,0,2020-03-19
Sudan,1,0,0,0.0,0,2020-03-19
Nepal,1,0,0,0.0,0,2020-03-19
Antigua and Barbuda,1,0,0,0.0,0,2020-03-19
Bahamas,1,0,0,0.0,0,2020-03-19
Benin,1,0,0,0.0,0,2020-03-19
Bhutan,1,0,0,0.0,0,2020-03-19
CAR,1,0,0,0.0,0,2020-03-19
Congo,1,0,0,0.0,0,2020-03-19
Equatorial Guinea,1,0,0,0.0,0,2020-03-19
Gambia,1,+1,0,0.0,0,2020-03-19
Greenland,1,0,0,0.0,0,2020-03-19
Guinea,1,0,0,0.0,0,2020-03-19
Vatican City,1,0,0,0.0,0,2020-03-19
Mauritania,1,0,0,0.0,0,2020-03-19
St. Vincent Grenadines,1,0,0,0.0,0,2020-03-19
Somalia,1,0,0,0.0,0,2020-03-19
Suriname,1,0,0,0.0,0,2020-03-19
Eswatini,1,0,0,0.0,0,2020-03-19
Tanzania,1,0,0,0.0,0,2020-03-19
Togo,1,0,0,0.0,0,2020-03-19
Total:,198234,15744,0,817.0,0,2020-03-19
China,80928,0,0,0.0,0,2020-03-20
Italy,41035,"+5,322",0,427.0,0,2020-03-20
Iran,18407,"+1,046",0,149.0,0,2020-03-20
Spain,18077,"+3,308",0,193.0,0,2020-03-20
Germany,15320,"+2,993",0,16.0,0,2020-03-20
USA,13801,"+4,542",0,57.0,0,2020-03-20
France,10995,"+1,861",0,108.0,0,2020-03-20
S. Korea,8565,+152,0,7.0,0,2020-03-20
Switzerland,4222,"+1,107",0,10.0,0,2020-03-20
UK,3269,+643,0,40.0,0,2020-03-20
Netherlands,2460,+409,0,18.0,0,2020-03-20
Austria,2179,+533,0,2.0,0,2020-03-20
Belgium,1795,+309,0,7.0,0,2020-03-20
Norway,1790,+199,0,1.0,0,2020-03-20
Sweden,1439,+138,0,1.0,0,2020-03-20
Denmark,1151,+94,0,2.0,0,2020-03-20
Japan,943,+29,0,4.0,0,2020-03-20
Malaysia,900,+110,0,0.0,0,2020-03-20
Canada,873,+146,0,3.0,0,2020-03-20
Portugal,786,+144,0,2.0,0,2020-03-20
Australia,756,+160,0,0.0,0,2020-03-20
Diamond Princess,712,0,0,0.0,0,2020-03-20
Czechia,694,+172,0,0.0,0,2020-03-20
Israel,677,+244,0,0.0,0,2020-03-20
Brazil,635,+106,0,3.0,0,2020-03-20
Ireland,557,+191,0,1.0,0,2020-03-20
Greece,464,+46,0,1.0,0,2020-03-20
Qatar,460,+8,0,0.0,0,2020-03-20
Pakistan,454,+147,0,0.0,0,2020-03-20
Finland,400,+41,0,0.0,0,2020-03-20
Turkey,359,+168,0,2.0,0,2020-03-20
Poland,355,+68,0,0.0,0,2020-03-20
Singapore,345,+32,0,0.0,0,2020-03-20
Chile,342,+104,0,0.0,0,2020-03-20
Luxembourg,335,+132,0,2.0,0,2020-03-20
Iceland,330,+80,0,0.0,0,2020-03-20
Slovenia,319,+33,0,0.0,0,2020-03-20
Indonesia,308,+81,0,6.0,0,2020-03-20
Bahrain,278,+22,0,0.0,0,2020-03-20
Romania,277,+17,0,0.0,0,2020-03-20
Saudi Arabia,274,+36,0,0.0,0,2020-03-20
Thailand,272,+60,0,0.0,0,2020-03-20
Estonia,267,+9,0,0.0,0,2020-03-20
Ecuador,260,+92,0,0.0,0,2020-03-20
Egypt,256,+46,0,1.0,0,2020-03-20
Peru,234,+89,0,1.0,0,2020-03-20
Philippines,217,+15,0,0.0,0,2020-03-20
Hong Kong,208,+15,0,0.0,0,2020-03-20
Russia,199,+52,0,1.0,0,2020-03-20
India,194,+25,0,1.0,0,2020-03-20
Iraq,192,+28,0,1.0,0,2020-03-20
Lebanon,157,+24,0,0.0,0,2020-03-20
South Africa,150,+34,0,0.0,0,2020-03-20
Kuwait,148,+6,0,0.0,0,2020-03-20
San Marino,144,+4,0,0.0,0,2020-03-20
UAE,140,+27,0,0.0,0,2020-03-20
Slovakia,124,+19,0,0.0,0,2020-03-20
Armenia,122,+12,0,0.0,0,2020-03-20
Mexico,118,+25,0,1.0,0,2020-03-20
Argentina,111,+14,0,1.0,0,2020-03-20
Croatia,110,+21,0,1.0,0,2020-03-20
Panama,109,0,0,0.0,0,2020-03-20
Taiwan,108,+8,0,0.0,0,2020-03-20
Colombia,108,+15,0,0.0,0,2020-03-20
Bulgaria,107,+15,0,1.0,0,2020-03-20
Serbia,103,+14,0,0.0,0,2020-03-20
Algeria,90,+15,0,2.0,0,2020-03-20
Costa Rica,87,+18,0,0.0,0,2020-03-20
Latvia,86,+15,0,0.0,0,2020-03-20
Vietnam,85,+9,0,0.0,0,2020-03-20
Uruguay,79,0,0,0.0,0,2020-03-20
Andorra,74,+21,0,0.0,0,2020-03-20
Hungary,73,+15,0,0.0,0,2020-03-20
Brunei,73,+5,0,0.0,0,2020-03-20
Faeroe Islands,72,+14,0,0.0,0,2020-03-20
Jordan,69,+13,0,0.0,0,2020-03-20
Cyprus,67,+9,0,0.0,0,2020-03-20
Albania,64,+5,0,0.0,0,2020-03-20
Bosnia and Herzegovina,64,+25,0,0.0,0,2020-03-20
Morocco,63,+9,0,0.0,0,2020-03-20
Sri Lanka,60,+9,0,0.0,0,2020-03-20
Malta,53,+5,0,0.0,0,2020-03-20
Belarus,51,0,0,0.0,0,2020-03-20
North Macedonia,50,+7,0,0.0,0,2020-03-20
Moldova,49,+13,0,0.0,0,2020-03-20
Lithuania,48,+14,0,0.0,0,2020-03-20
Oman,48,+9,0,0.0,0,2020-03-20
Palestine,47,+3,0,0.0,0,2020-03-20
Kazakhstan,44,+8,0,3.0,0,2020-03-20
Azerbaijan,44,+10,0,0.0,0,2020-03-20
Venezuela,42,+6,0,0.0,0,2020-03-20
Georgia,40,+2,0,0.0,0,2020-03-20
Tunisia,39,+10,0,1.0,0,2020-03-20
Cambodia,37,0,0,0.0,0,2020-03-20
Senegal,36,0,0,0.0,0,2020-03-20
Dominican Republic,34,0,0,0.0,0,2020-03-20
Burkina Faso,33,+6,0,0.0,0,2020-03-20
Guadeloupe,33,0,0,0.0,0,2020-03-20
New Zealand,28,+8,0,0.0,0,2020-03-20
Liechtenstein,28,0,0,0.0,0,2020-03-20
Réunion,28,+14,0,0.0,0,2020-03-20
Ukraine,26,+10,0,1.0,0,2020-03-20
Martinique,23,0,0,0.0,0,2020-03-20
Uzbekistan,23,+5,0,0.0,0,2020-03-20
Afghanistan,22,0,0,0.0,0,2020-03-20
Bangladesh,18,+4,0,0.0,0,2020-03-20
Macao,17,0,0,0.0,0,2020-03-20
Jamaica,15,0,0,0.0,0,2020-03-20
Bolivia,15,+3,0,0.0,0,2020-03-20
French Guiana,15,0,0,0.0,0,2020-03-20
DRC,14,+7,0,0.0,0,2020-03-20
Cameroon,13,0,0,0.0,0,2020-03-20
Maldives,13,0,0,0.0,0,2020-03-20
Montenegro,13,+5,0,0.0,0,2020-03-20
Nigeria,12,+4,0,0.0,0,2020-03-20
Guam,12,+4,0,0.0,0,2020-03-20
Honduras,12,+3,0,0.0,0,2020-03-20
Cuba,11,+1,0,0.0,0,2020-03-20
Channel Islands,11,+4,0,0.0,0,2020-03-20
Ghana,11,+4,0,0.0,0,2020-03-20
Paraguay,11,0,0,0.0,0,2020-03-20
Rwanda,11,0,0,0.0,0,2020-03-20
Monaco,10,+1,0,0.0,0,2020-03-20
Gibraltar,10,+2,0,0.0,0,2020-03-20
Guatemala,9,+1,0,0.0,0,2020-03-20
Ivory Coast,9,0,0,0.0,0,2020-03-20
Trinidad and Tobago,9,+2,0,0.0,0,2020-03-20
Ethiopia,7,+1,0,0.0,0,2020-03-20
Kenya,7,0,0,0.0,0,2020-03-20
Mauritius,7,+4,0,0.0,0,2020-03-20
Equatorial Guinea,6,+2,0,0.0,0,2020-03-20
French Polynesia,6,+1,0,0.0,0,2020-03-20
Mongolia,6,0,0,0.0,0,2020-03-20
Puerto Rico,6,0,0,0.0,0,2020-03-20
Seychelles,6,0,0,0.0,0,2020-03-20
Tanzania,6,+3,0,0.0,0,2020-03-20
Guyana,5,+1,0,0.0,0,2020-03-20
Aruba,5,+1,0,0.0,0,2020-03-20
Barbados,5,+3,0,0.0,0,2020-03-20
Mayotte,4,+1,0,0.0,0,2020-03-20
Cayman Islands,3,+2,0,0.0,0,2020-03-20
Curaçao,3,0,0,1.0,0,2020-03-20
Bahamas,3,+2,0,0.0,0,2020-03-20
Congo,3,+2,0,0.0,0,2020-03-20
Gabon,3,0,0,0.0,0,2020-03-20
Kyrgyzstan,3,0,0,0.0,0,2020-03-20
Namibia,3,+1,0,0.0,0,2020-03-20
St. Barth,3,0,0,0.0,0,2020-03-20
Saint Martin,3,0,0,0.0,0,2020-03-20
U.S. Virgin Islands,3,+1,0,0.0,0,2020-03-20
Sudan,2,0,0,0.0,0,2020-03-20
Benin,2,0,0,0.0,0,2020-03-20
Bermuda,2,0,0,0.0,0,2020-03-20
Greenland,2,0,0,0.0,0,2020-03-20
Liberia,2,0,0,0.0,0,2020-03-20
Mauritania,2,0,0,0.0,0,2020-03-20
New Caledonia,2,0,0,0.0,0,2020-03-20
Saint Lucia,2,0,0,0.0,0,2020-03-20
Zambia,2,0,0,0.0,0,2020-03-20
Nepal,1,0,0,0.0,0,2020-03-20
Antigua and Barbuda,1,0,0,0.0,0,2020-03-20
Bhutan,1,0,0,0.0,0,2020-03-20
CAR,1,0,0,0.0,0,2020-03-20
Chad,1,+1,0,0.0,0,2020-03-20
Djibouti,1,0,0,0.0,0,2020-03-20
El Salvador,1,+1,0,0.0,0,2020-03-20
Fiji,1,+1,0,0.0,0,2020-03-20
Gambia,1,0,0,0.0,0,2020-03-20
Guinea,1,0,0,0.0,0,2020-03-20
Vatican City,1,0,0,0.0,0,2020-03-20
Isle of Man,1,+1,0,0.0,0,2020-03-20
Montserrat,1,0,0,0.0,0,2020-03-20
Nicaragua,1,+1,0,0.0,0,2020-03-20
Niger,1,+1,0,0.0,0,2020-03-20
St. Vincent Grenadines,1,0,0,0.0,0,2020-03-20
Sint Maarten,1,0,0,0.0,0,2020-03-20
Somalia,1,0,0,0.0,0,2020-03-20
Suriname,1,0,0,0.0,0,2020-03-20
Eswatini,1,0,0,0.0,0,2020-03-20
Togo,1,0,0,0.0,0,2020-03-20
Total:,244852,26030,0,1079.0,0,2020-03-20
China,80928,+34,0,8.0,0,2020-03-21
Italy,35713,"+4,207",0,475.0,0,2020-03-21
Iran,17361,"+1,192",0,147.0,0,2020-03-21
Spain,14769,"+2,943",0,105.0,0,2020-03-21
Germany,12327,"+2,960",0,2.0,0,2020-03-21
USA,9259,"+2,848",0,41.0,0,2020-03-21
France,9134,"+1,404",0,89.0,0,2020-03-21
S. Korea,8413,+93,0,3.0,0,2020-03-21
Switzerland,3115,+373,0,6.0,0,2020-03-21
UK,2626,+676,0,33.0,0,2020-03-21
Netherlands,2051,+346,0,15.0,0,2020-03-21
Austria,1646,+314,0,0.0,0,2020-03-21
Norway,1591,+120,0,3.0,0,2020-03-21
Belgium,1486,+243,0,4.0,0,2020-03-21
Sweden,1301,+105,0,2.0,0,2020-03-21
Denmark,1057,+80,0,0.0,0,2020-03-21
Japan,914,+36,0,0.0,0,2020-03-21
Malaysia,790,+117,0,0.0,0,2020-03-21
Canada,727,+129,0,1.0,0,2020-03-21
Diamond Princess,712,0,0,0.0,0,2020-03-21
Portugal,642,+194,0,1.0,0,2020-03-21
Australia,596,+141,0,1.0,0,2020-03-21
Brazil,529,+183,0,3.0,0,2020-03-21
Czechia,522,+88,0,0.0,0,2020-03-21
Qatar,452,+10,0,0.0,0,2020-03-21
Israel,433,+96,0,0.0,0,2020-03-21
Greece,418,+31,0,0.0,0,2020-03-21
Ireland,366,+74,0,0.0,0,2020-03-21
Finland,359,+37,0,0.0,0,2020-03-21
Singapore,313,+47,0,0.0,0,2020-03-21
Pakistan,307,+60,0,2.0,0,2020-03-21
Poland,287,+49,0,0.0,0,2020-03-21
Slovenia,286,+11,0,0.0,0,2020-03-21
Romania,260,+43,0,0.0,0,2020-03-21
Estonia,258,+33,0,0.0,0,2020-03-21
Bahrain,256,+15,0,0.0,0,2020-03-21
Iceland,250,+3,0,0.0,0,2020-03-21
Saudi Arabia,238,+67,0,0.0,0,2020-03-21
Chile,238,+37,0,0.0,0,2020-03-21
Indonesia,227,+55,0,12.0,0,2020-03-21
Thailand,212,+35,0,0.0,0,2020-03-21
Egypt,210,+14,0,0.0,0,2020-03-21
Luxembourg,203,+63,0,1.0,0,2020-03-21
Philippines,202,+15,0,3.0,0,2020-03-21
Hong Kong,193,+25,0,0.0,0,2020-03-21
Turkey,191,+93,0,1.0,0,2020-03-21
India,169,+26,0,0.0,0,2020-03-21
Ecuador,168,+57,0,1.0,0,2020-03-21
Iraq,164,+10,0,1.0,0,2020-03-21
Russia,147,+33,0,0.0,0,2020-03-21
Peru,145,+28,0,0.0,0,2020-03-21
Kuwait,142,+12,0,0.0,0,2020-03-21
San Marino,140,+21,0,3.0,0,2020-03-21
Lebanon,133,+9,0,0.0,0,2020-03-21
South Africa,116,+31,0,0.0,0,2020-03-21
UAE,113,0,0,0.0,0,2020-03-21
Armenia,110,+32,0,0.0,0,2020-03-21
Panama,109,+40,0,0.0,0,2020-03-21
Slovakia,105,+8,0,0.0,0,2020-03-21
Taiwan,100,+23,0,0.0,0,2020-03-21
Argentina,97,+18,0,0.0,0,2020-03-21
Mexico,93,+11,0,0.0,0,2020-03-21
Colombia,93,+28,0,0.0,0,2020-03-21
Bulgaria,92,+11,0,0.0,0,2020-03-21
Croatia,89,+20,0,0.0,0,2020-03-21
Serbia,89,+17,0,0.0,0,2020-03-21
Uruguay,79,+29,0,0.0,0,2020-03-21
Vietnam,76,+10,0,0.0,0,2020-03-21
Algeria,75,+14,0,2.0,0,2020-03-21
Latvia,71,+11,0,0.0,0,2020-03-21
Costa Rica,69,+19,0,1.0,0,2020-03-21
Brunei,68,+12,0,0.0,0,2020-03-21
Albania,59,+4,0,1.0,0,2020-03-21
Hungary,58,+8,0,0.0,0,2020-03-21
Cyprus,58,+9,0,0.0,0,2020-03-21
Faeroe Islands,58,+11,0,0.0,0,2020-03-21
Jordan,56,+8,0,0.0,0,2020-03-21
Morocco,54,+10,0,0.0,0,2020-03-21
Andorra,53,+14,0,0.0,0,2020-03-21
Belarus,51,+15,0,0.0,0,2020-03-21
Sri Lanka,51,+7,0,0.0,0,2020-03-21
Malta,48,+10,0,0.0,0,2020-03-21
Palestine,44,0,0,0.0,0,2020-03-21
North Macedonia,43,+12,0,0.0,0,2020-03-21
Oman,39,+6,0,0.0,0,2020-03-21
Bosnia and Herzegovina,39,+5,0,0.0,0,2020-03-21
Georgia,38,+4,0,0.0,0,2020-03-21
Cambodia,37,+4,0,0.0,0,2020-03-21
Moldova,36,+6,0,1.0,0,2020-03-21
Senegal,36,+9,0,0.0,0,2020-03-21
Kazakhstan,36,+3,0,0.0,0,2020-03-21
Venezuela,36,+3,0,0.0,0,2020-03-21
Dominican Republic,34,+13,0,1.0,0,2020-03-21
Azerbaijan,34,0,0,0.0,0,2020-03-21
Lithuania,34,+8,0,0.0,0,2020-03-21
Guadeloupe,33,+15,0,0.0,0,2020-03-21
Tunisia,29,+2,0,0.0,0,2020-03-21
Liechtenstein,28,+9,0,0.0,0,2020-03-21
Burkina Faso,27,+12,0,1.0,0,2020-03-21
Martinique,23,+8,0,0.0,0,2020-03-21
Afghanistan,22,0,0,0.0,0,2020-03-21
New Zealand,20,0,0,0.0,0,2020-03-21
Uzbekistan,18,+7,0,0.0,0,2020-03-21
Macao,17,+4,0,0.0,0,2020-03-21
Ukraine,16,+2,0,0.0,0,2020-03-21
Jamaica,15,+2,0,1.0,0,2020-03-21
French Guiana,15,0,0,0.0,0,2020-03-21
Bangladesh,14,+4,0,1.0,0,2020-03-21
Réunion,14,+5,0,0.0,0,2020-03-21
Cameroon,13,+3,0,0.0,0,2020-03-21
Maldives,13,0,0,0.0,0,2020-03-21
Bolivia,12,0,0,0.0,0,2020-03-21
Paraguay,11,+2,0,0.0,0,2020-03-21
Rwanda,11,+4,0,0.0,0,2020-03-21
Cuba,10,+3,0,1.0,0,2020-03-21
Monaco,9,0,0,0.0,0,2020-03-21
Ivory Coast,9,+5,0,0.0,0,2020-03-21
Honduras,9,+1,0,0.0,0,2020-03-21
Guatemala,8,0,0,0.0,0,2020-03-21
Nigeria,8,+5,0,0.0,0,2020-03-21
Gibraltar,8,+5,0,0.0,0,2020-03-21
Guam,8,+3,0,0.0,0,2020-03-21
Montenegro,8,+6,0,0.0,0,2020-03-21
Channel Islands,7,+1,0,0.0,0,2020-03-21
DRC,7,+4,0,0.0,0,2020-03-21
Ghana,7,0,0,0.0,0,2020-03-21
Kenya,7,+3,0,0.0,0,2020-03-21
Trinidad and Tobago,7,+2,0,0.0,0,2020-03-21
Ethiopia,6,0,0,0.0,0,2020-03-21
Mongolia,6,+1,0,0.0,0,2020-03-21
Puerto Rico,6,+1,0,0.0,0,2020-03-21
Seychelles,6,+2,0,0.0,0,2020-03-21
French Polynesia,5,+2,0,0.0,0,2020-03-21
Guyana,4,0,0,0.0,0,2020-03-21
Aruba,4,+1,0,0.0,0,2020-03-21
Equatorial Guinea,4,+3,0,0.0,0,2020-03-21
Curaçao,3,0,0,0.0,0,2020-03-21
Gabon,3,0,0,0.0,0,2020-03-21
Kyrgyzstan,3,+3,0,0.0,0,2020-03-21
Mauritius,3,+3,0,0.0,0,2020-03-21
Mayotte,3,0,0,0.0,0,2020-03-21
St. Barth,3,0,0,0.0,0,2020-03-21
Saint Martin,3,+1,0,0.0,0,2020-03-21
Tanzania,3,+2,0,0.0,0,2020-03-21
Sudan,2,+1,0,0.0,0,2020-03-21
Barbados,2,0,0,0.0,0,2020-03-21
Benin,2,+1,0,0.0,0,2020-03-21
Bermuda,2,+2,0,0.0,0,2020-03-21
Greenland,2,+1,0,0.0,0,2020-03-21
Liberia,2,0,0,0.0,0,2020-03-21
Mauritania,2,+1,0,0.0,0,2020-03-21
Namibia,2,0,0,0.0,0,2020-03-21
New Caledonia,2,+2,0,0.0,0,2020-03-21
Saint Lucia,2,0,0,0.0,0,2020-03-21
U.S. Virgin Islands,2,0,0,0.0,0,2020-03-21
Zambia,2,+2,0,0.0,0,2020-03-21
Cayman Islands,1,0,0,0.0,0,2020-03-21
Nepal,1,0,0,0.0,0,2020-03-21
Antigua and Barbuda,1,0,0,0.0,0,2020-03-21
Bahamas,1,0,0,0.0,0,2020-03-21
Bhutan,1,0,0,0.0,0,2020-03-21
CAR,1,0,0,0.0,0,2020-03-21
Congo,1,0,0,0.0,0,2020-03-21
Djibouti,1,+1,0,0.0,0,2020-03-21
Gambia,1,0,0,0.0,0,2020-03-21
Guinea,1,0,0,0.0,0,2020-03-21
Vatican City,1,0,0,0.0,0,2020-03-21
Montserrat,1,+1,0,0.0,0,2020-03-21
St. Vincent Grenadines,1,0,0,0.0,0,2020-03-21
Sint Maarten,1,+1,0,0.0,0,2020-03-21
Somalia,1,0,0,0.0,0,2020-03-21
Suriname,1,0,0,0.0,0,2020-03-21
Eswatini,1,0,0,0.0,0,2020-03-21
Togo,1,0,0,0.0,0,2020-03-21
Total:,218822,20587,0,973.0,0,2020-03-21
China,80967,0,0,0.0,0,2020-03-22
Italy,47021,"+5,986",0,627.0,0,2020-03-22
Spain,21510,"+3,433",0,262.0,0,2020-03-22
Germany,19848,"+4,528",0,24.0,0,2020-03-22
Iran,19644,"+1,237",0,149.0,0,2020-03-22
USA,19387,"+5,598",0,49.0,0,2020-03-22
France,12612,"+1,617",0,78.0,0,2020-03-22
S. Korea,8652,+87,0,3.0,0,2020-03-22
Switzerland,5407,"+1,185",0,13.0,0,2020-03-22
UK,3983,+714,0,33.0,0,2020-03-22
Netherlands,2994,+534,0,30.0,0,2020-03-22
Austria,2649,+470,0,0.0,0,2020-03-22
Belgium,2257,+462,0,16.0,0,2020-03-22
Norway,1952,+162,0,0.0,0,2020-03-22
Sweden,1639,+200,0,5.0,0,2020-03-22
Denmark,1255,+104,0,3.0,0,2020-03-22
Canada,1077,+204,0,0.0,0,2020-03-22
Malaysia,1030,+130,0,1.0,0,2020-03-22
Portugal,1020,+234,0,2.0,0,2020-03-22
Brazil,970,+330,0,4.0,0,2020-03-22
Japan,963,+20,0,0.0,0,2020-03-22
Australia,877,+121,0,0.0,0,2020-03-22
Czechia,833,+139,0,0.0,0,2020-03-22
Diamond Princess,712,0,0,1.0,0,2020-03-22
Israel,705,+28,0,1.0,0,2020-03-22
Ireland,683,+126,0,0.0,0,2020-03-22
Turkey,670,+311,0,5.0,0,2020-03-22
Pakistan,501,+47,0,1.0,0,2020-03-22
Greece,495,+31,0,4.0,0,2020-03-22
Luxembourg,484,+149,0,1.0,0,2020-03-22
Qatar,470,+10,0,0.0,0,2020-03-22
Finland,450,+50,0,0.0,0,2020-03-22
Chile,434,+92,0,0.0,0,2020-03-22
Ecuador,426,+166,0,4.0,0,2020-03-22
Poland,425,+70,0,0.0,0,2020-03-22
Iceland,409,+79,0,0.0,0,2020-03-22
Singapore,385,+40,0,0.0,0,2020-03-22
Indonesia,369,+60,0,7.0,0,2020-03-22
Saudi Arabia,344,+70,0,0.0,0,2020-03-22
Slovenia,341,+22,0,0.0,0,2020-03-22
Thailand,322,+50,0,0.0,0,2020-03-22
Romania,308,+31,0,0.0,0,2020-03-22
Bahrain,298,+19,0,0.0,0,2020-03-22
Egypt,285,+29,0,1.0,0,2020-03-22
Estonia,283,+16,0,0.0,0,2020-03-22
Peru,263,+29,0,3.0,0,2020-03-22
Hong Kong,256,+48,0,0.0,0,2020-03-22
Russia,253,+54,0,0.0,0,2020-03-22
India,249,+55,0,1.0,0,2020-03-22
Philippines,230,+13,0,1.0,0,2020-03-22
Iraq,208,+16,0,4.0,0,2020-03-22
South Africa,202,+52,0,0.0,0,2020-03-22
Panama,200,+63,0,0.0,0,2020-03-22
Lebanon,177,+20,0,0.0,0,2020-03-22
Mexico,164,+46,0,0.0,0,2020-03-22
Kuwait,159,+11,0,0.0,0,2020-03-22
Argentina,158,+30,0,0.0,0,2020-03-22
